src_qualified_name,dst_qualified_name,relationship_type,direction,depth,relationship_ids
maxcompute-table.dw_data_governance.dwd_dim_data_asset_dg,maxcompute-table.dw_data_governance.dws_wide_data_asset_task_dg,SQL,DOWN,8,odps.SQL.297426477
maxcompute-table.dw_data_governance.dwd_fact_data_asset_dw_project_dg,maxcompute-table.dw_data_governance.dwd_dim_data_asset_dg,SQL,DOWN,8,odps.SQL.299300079
maxcompute-table.dw_data_governance.dwd_fact_data_asset_dw_project_dg,maxcompute-table.dw_data_governance.dwd_fact_data_asset_tag_dg,SQL,DOWN,8,odps.SQL.297429400
maxcompute-table.dw_data_governance.dwd_fact_data_asset_dw_project_dg,maxcompute-table.dw_data_governance.dwd_fact_scanner_item_dg,SQL,DOWN,8,odps.SQL.297426444
maxcompute-table.dw_data_governance.dwd_schema_standard_table_priority_dg,maxcompute-table.dw_data_governance.dws_wide_data_asset_table_dg,SQL,DOWN,8,odps.SQL.299291669
maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,mysql-table.dbf64de82d7287cc4b9ca06f71f4acdf2ba9b079,DATAX,DOWN,8,datax.DATAX.286530863
maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,maxcompute-table.dw_data_governance.dwd_tag_asset_statistics_dg,SQL,DOWN,8,odps.SQL.287540679
maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,maxcompute-table.dw_data_governance.rpt_d_analyze_engine_task_by_node_dg,SQL,DOWN,8,odps.SQL.270018750
maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,maxcompute-table.dw_data_governance.rpt_d_analyze_engine_task_detail_dg,SQL,DOWN,8,odps.SQL.214593576
maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,maxcompute-table.dw_data_governance.rpt_d_analyze_schedule_detail_dg,SQL,DOWN,8,odps.SQL.214593580
maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,maxcompute-table.dw_data_governance.rpt_d_analyze_sync_detail_dg,SQL,DOWN,8,odps.SQL.215342479
maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,maxcompute-table.dw_data_governance.rpt_d_analyze_table_detail_dg,SQL,DOWN,8,odps.SQL.215647270
maxcompute-table.dw_data_governance.dwd_tag_asset_statistics_dg,mysql-table.4762abf54a51c27d009ac0b65819f31ab2370854,DATAX,DOWN,8,datax.DATAX.287311412
maxcompute-table.dw_data_governance.dws_dg_table_health_info,maxcompute-table.dataworks_analyze.dw_meta_maxcompute_tables_v2,SQL,DOWN,8,odps.SQL.158088978
maxcompute-table.dw_data_governance.dws_wide_data_asset_table_dg,mysql-table.0b45ed53b3816186ff224b39f37a1ef3297458c4,DATAX,DOWN,8,datax.DATAX.302182849
maxcompute-table.dw_data_governance.dws_wide_data_asset_table_dg,maxcompute-table.dw_data_governance.dwd_dg_plan_data_asset_filter_snapshot,SQL,DOWN,8,odps.SQL.300291923
maxcompute-table.dw_data_governance.rpt_d_analyze_table_detail_temp_dg,maxcompute-table.dw_data_governance.rpt_d_analyze_table_agg_dg,SQL,DOWN,8,odps.SQL.215647270
maxcompute-table.dw_data_governance.rpt_d_analyze_table_detail_temp_dg,maxcompute-table.dw_data_governance.rpt_d_analyze_table_detail_dg,SQL,DOWN,8,odps.SQL.215647270
maxcompute-table.dw_data_governance.tmp_dws_tables_df_dg,maxcompute-table.dw_data_governance.dwd_dim_data_asset_dg,SQL,DOWN,8,odps.SQL.299300079
maxcompute-table.dw_data_governance.tmp_dws_tables_df_dg,maxcompute-table.dw_data_governance.dwd_fact_data_asset_dw_project_dg,SQL,DOWN,8,odps.SQL.297417760
maxcompute-table.dw_data_governance.tmp_dws_tables_df_dg,maxcompute-table.dw_data_governance.dwd_fact_data_asset_tag_dg,SQL,DOWN,8,odps.SQL.297429400
maxcompute-table.dw_data_governance.tmp_dws_tables_df_dg,maxcompute-table.dw_data_governance.dwd_fact_scanner_item_dg,SQL,DOWN,8,odps.SQL.297426444
maxcompute-table.dw_data_governance.tmp_dws_tables_df_dg,maxcompute-table.dw_data_governance.dwd_fact_table_generation_dg,SQL,DOWN,8,odps.SQL.297420742
maxcompute-table.dw_data_governance.tmp_dws_tables_df_dg,maxcompute-table.dw_data_governance.dwd_fact_table_relation_dg,SQL,DOWN,8,odps.SQL.297423679
maxcompute-table.dw_data_governance.tmp_dws_tables_df_dg,maxcompute-table.dw_data_governance.dws_wide_data_asset_table_dg,SQL,DOWN,8,odps.SQL.299291669
maxcompute-table.dw_data_governance.tmp_schema_standard_table_metric_profit_dg,maxcompute-table.dw_data_governance.dwd_schema_standard_table_metric_profit_dg,SQL,DOWN,8,odps.SQL.287299727
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260525,SQL,DOWN,8,odps.SQL.159935893
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260526,SQL,DOWN,8,odps.SQL.159935893
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260527,SQL,DOWN,8,odps.SQL.159935893
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260528,SQL,DOWN,8,odps.SQL.159935893
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260525,SQL,DOWN,8,odps.SQL.297202035
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260526,SQL,DOWN,8,odps.SQL.297202035
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260527,SQL,DOWN,8,odps.SQL.297202035
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260528,SQL,DOWN,8,odps.SQL.297202035
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260525,SQL,DOWN,8,odps.SQL.265612884
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260526,SQL,DOWN,8,odps.SQL.265612884
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260527,SQL,DOWN,8,odps.SQL.265612884
maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260528,SQL,DOWN,8,odps.SQL.265612884
maxcompute-table.aliyun_secaudit.mingye_temp_caigou_gpu_odps_table_child,maxcompute-table.aliyun_secaudit.mingye_temp_caigou_gpu_odps_table_child_auth,SQL,DOWN,8,odps.SQL.306731849
maxcompute-table.aliyun_secaudit.mingye_temp_caigou_gpu_odps_table_child,maxcompute-table.idcops.gpu_odps_table_auth_info,SQL,DOWN,8,odps.SQL.308203690
maxcompute-table.cbu_wireless_quality.cbu_assets_effection_odps2db,mysql-table.71562cd4a60ce20599c56b77d3150beb4e94aab0,DATAX,DOWN,8,datax.DATAX.264214472
maxcompute-table.dsc_common_layer.dsc_96991_71356_39298_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.dayu.dwd_gts_table_lineage_info_df,SQL,DOWN,8,odps.SQL.269393942
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_13002_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.dayu.dwd_gts_table_lineage_info_df,SQL,DOWN,8,odps.SQL.269393942
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_40611_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1751272766333_view,SQL,DOWN,8,odps.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1751272766333_view
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_42385_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1772107257157_view,SQL,DOWN,8,"odps.SQL.309619153,odps.SQL.306737304"
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_49718_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.aliyun_middle_layer.v_dwd_dg_dmc_lineage_table_di_1743563509621_view,SQL,DOWN,8,odps.aliyun_middle_layer.v_dwd_dg_dmc_lineage_table_di_1743563509621_view
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_72227_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1756964999709_view,SQL,DOWN,8,odps.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1756964999709_view
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_95351_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1773368049483_view,SQL,DOWN,8,odps.SQL.308729808
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_dwd_dg_dmc_lineage_table_di_safe_view,maxcompute-table.dayu.dwd_gts_table_lineage_info_df,SQL,DOWN,8,odps.SQL.269393942
maxcompute-table.ecodata_dist.sjhyy_jspt_dwd_dg_dmc_lineage_table_di_view,maxcompute-table.ailabsods.s_ailabs__dataworks_meta__dwd_dg_dmc_lineage_table_di,SQL,DOWN,8,odps.SQL.252802758
maxcompute-table.isa_aliyun.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_32_1731_view,maxcompute-table.aliyun_asset_sep.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_32_1731_view,SQL,DOWN,8,odps.SQL.258308206
maxcompute-table.isa_aliyun.dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view,maxcompute-table.aliyun_dw_cdm.dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view,SQL,DOWN,8,odps.aliyun_dw_cdm.dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view
maxcompute-table.isa_aliyun.v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view,maxcompute-table.aliyun_4_onecomp.v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view,SQL,DOWN,8,odps.aliyun_4_onecomp.v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view
maxcompute-table.isa_dt2hm_xhwl.dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view,maxcompute-table.hm_ods.dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view,SQL,DOWN,8,odps.hm_ods.dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view
maxcompute-table.isa_dt2icbu.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_15_3183_view,maxcompute-table.cbu_wireless_quality.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_15_3183_view,SQL,DOWN,8,odps.SQL.263559405
maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view,maxcompute-table.tmall_rec_algo.dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view,SQL,DOWN,8,odps.tmall_rec_algo.dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view
maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view,maxcompute-table.tb_cdsys.dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view,SQL,DOWN,8,odps.tb_cdsys.dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view
maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view,maxcompute-table.security_eco.dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view,SQL,DOWN,8,odps.security_eco.dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view
maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view,maxcompute-table.one_plat.dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view,SQL,DOWN,8,odps.one_plat.dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view
loghub-logstore.b52a375842a2066f5afcb524abd21c8807f7bd33,maxcompute-table.dataworks_meta.ods_d_crawled_metadata_lineage,DATAX,DOWN,8,datax.DATAX.304309634
maxcompute-table.dataworks_meta.rpt_1d_meta_table_producing_nodes_2db,mysql-table.6722aa0a4683646aee31c33bde4b5427023999fc,DATAX,DOWN,8,datax.DATAX.237832846
maxcompute-table.dataworks_meta.rpt_m_tenant_table_output,elasticsearch-index.1bc29eaaeacbfde317f68a7f8407e3043542bccf,DATAX,DOWN,8,datax.DATAX.293954201
maxcompute-table.dataworks_meta.rpt_m_tenant_table_output,elasticsearch-index.4e3751008b8e1665c7e92fd9d368e9b272438bd1,DATAX,DOWN,8,datax.DATAX.293954201
maxcompute-table.dataworks_meta.rpt_m_tenant_table_output,maxcompute-table.cdo_meta.s_rpt_m_tenant_table_output,SQL,DOWN,8,odps.SQL.284687319
maxcompute-table.dataworks_meta.rpt_m_tenant_table_output,maxcompute-table.isa_tb.dataworks_meta_rpt_m_tenant_table_output_v2_adex_2_21193_view,SQL,DOWN,8,odps.isa_tb.dataworks_meta_rpt_m_tenant_table_output_v2_adex_2_21193_view
maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,maxcompute-table.alsc_ads.ads_alsc_data_aseets_govern_ads_table_info_ds,SQL,DOWN,9,odps.SQL.230244272
maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,maxcompute-table.alsc_ads.ads_alsc_data_assets_governitem_board_daily_ds,SQL,DOWN,9,odps.SQL.256542289
maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,maxcompute-table.alsc_ads.ads_alsc_meta_asset_dic_ods_child_model_ds,SQL,DOWN,9,odps.SQL.287366473
maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,maxcompute-table.alsc_ads.ads_alsc_meta_asset_dic_old_cdm_children_ds,SQL,DOWN,9,odps.SQL.283356257
maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,maxcompute-table.alsc_ads.ads_alsc_meta_baseline_fixdqc_df,SQL,DOWN,9,odps.SQL.290068878
maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,maxcompute-table.alsc_ads.ads_alsc_meta_baseline_fixrelation_df,SQL,DOWN,9,odps.SQL.291354618
maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,maxcompute-table.alsc_ads.ads_alsc_meta_baseline_operacenter_df,SQL,DOWN,9,odps.SQL.290951419
maxcompute-table.alsc_ads.ads_alsc_meta_baseline_fixrelation_df,maxcompute-table.alsc_ads.ads_alsc_meta_baseline_fixrelation_slaname_df,SQL,DOWN,9,odps.SQL.292219995
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_data_assets_dic_standard_cdm_table_ds,SQL,DOWN,9,odps.SQL.260897150
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_kernel_cdm_table_ds,SQL,DOWN,9,odps.SQL.258642937
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_key_cloumn_type_monitor_ds,SQL,DOWN,9,odps.SQL.249553057
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_ocean_indicator_cover_info_ds,SQL,DOWN,9,odps.SQL.261714306
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_ods_cover_info_ds,SQL,DOWN,9,odps.SQL.262549810
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_d2_faliure_detail_push_ds,SQL,DOWN,9,odps.SQL.288294543
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_dfd_homepage_stat_ds,SQL,DOWN,9,odps.SQL.269201849
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_dic_d2_faliure_detail_push_ds,SQL,DOWN,9,odps.SQL.288165881
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_emp_info_ds,SQL,DOWN,9,odps.SQL.236853003
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_newmodel_use_ds,SQL,DOWN,9,odps.SQL.233402843
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_ocean_lineage_odps_fbi_object_ds,SQL,DOWN,9,odps.SQL.267468663
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_table_ds,SQL,DOWN,9,odps.SQL.229356784
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_meta_universe_mds_ds,SQL,DOWN,9,odps.SQL.244802513
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_ocean_manage_mds_ds,SQL,DOWN,9,odps.SQL.237916242
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_platform_kpi_dqcbefore_monitor_ds,SQL,DOWN,9,odps.SQL.245728034
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_table_node_info_ds,SQL,DOWN,9,odps.SQL.231003264
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_alsc_wentao_galaxy_test_ds,SQL,DOWN,9,odps.SQL.233704886
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.ads_ele_sc_services_kanban_baseline_overview_02_ds,SQL,DOWN,9,odps.SQL.280199990
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_ads.tmp_ads_alsc_data_assets_govern_monitor_statistic_base,SQL,DOWN,9,odps.SQL.257681406
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_cdm.dws_alsc_opera_owner_table_df,SQL,DOWN,9,odps.SQL.208213315
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_saas_ads.ads_alsc_kry_opera_table_info_df,SQL,DOWN,9,odps.SQL.265112409
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_tech.alsc_dqmax_quality_table_tool_cov,SQL,DOWN,9,odps.SQL.229367362
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alsc_tech.dwd_dqmax_high_risk_tables_dd,SQL,DOWN,9,odps.SQL.219447930
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.alscsec_x.dws_6deth_compete_shop_quality_df,SQL,DOWN,9,odps.SQL.282946636
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.kbads.ads_kb_rpt_data_govern_30_no_visit_ds,SQL,DOWN,9,odps.SQL.266740621
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.kbads.ads_kb_rpt_meta_less_use_table_ds,SQL,DOWN,9,odps.SQL.267664467
maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,maxcompute-table.kbalgo.v_alsc_meta_dic_cdm_table_base_info,SQL,DOWN,9,odps.kbalgo.v_alsc_meta_dic_cdm_table_base_info
maxcompute-table.alsc_ads.ads_alsc_data_aseets_governitem_ind_not_input_ds,maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_monitor_statistic_ds,SQL,DOWN,9,odps.SQL.257681406
maxcompute-table.alsc_ads.ads_alsc_data_aseets_governitem_ind_not_input_ds,maxcompute-table.alsc_ads.ads_alsc_data_assets_governitem_board_daily_ds,SQL,DOWN,9,odps.SQL.256542289
maxcompute-table.alsc_ads.tmp_ads_alsc_bih_columns_tree_cover_base_df_01,maxcompute-table.alsc_ads.tmp_ads_alsc_bih_columns_tree_cover_base_df_02,SQL,DOWN,9,odps.SQL.268778608
maxcompute-table.alsc_ads.tmp_ads_alsc_bih_core_indicator_cover_detail_df_01,maxcompute-table.alsc_ads.tmp_ads_alsc_bih_core_indicator_cover_detail_df_02,SQL,DOWN,9,odps.SQL.245999516
maxcompute-table.alsc_iic_dw.s_elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view_df,maxcompute-table.alsc_iic_dw.dwd_alsc_meta_model_studio_model_column_info_df,SQL,DOWN,9,odps.SQL.235316241
maxcompute-table.isa_adex.alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view,maxcompute-table.tbcdm.alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view,SQL,DOWN,9,odps.tbcdm.alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view
maxcompute-table.isa_dt2eleme_lzs.elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view,maxcompute-table.eleme_ecodata_dist.elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view,SQL,DOWN,9,odps.SQL.235276458
maxcompute-table.wl_dg.ads_tb_ctlive_efficacy_ai_odps_task_14d,maxcompute-table.wl_dg.ads_tb_ctlive_cdm_okr_process_monitor_fy26_s1_1d,SQL,DOWN,9,odps.SQL.298714147
maxcompute-table.wl_dg.ads_tb_ctlive_efficacy_ai_odps_task_14d,maxcompute-table.wl_dg.ads_tb_ctlive_dtfuture_tuzhi_node_result_1d,SQL,DOWN,9,odps.SQL.301986251
maxcompute-table.wl_dg.dwd_tb_ctlive_dtfuture_cdm_performance_df,maxcompute-table.wl_dg.ads_tb_ctlive_dtfuture_cdm_performance_emp_fynr_1d,SQL,DOWN,9,odps.SQL.298732632
maxcompute-table.wl_dg.dwd_tb_ctlive_dtfuture_cdm_performance_df,maxcompute-table.wl_dg.ads_tb_ctlive_dtfuture_tuzhi_node_result_1d,SQL,DOWN,9,odps.SQL.301986251
maxcompute-table.wl_dg.dwd_tb_ctlive_dtfuture_cdm_performance_df,maxcompute-table.wl_dg.dwd_tb_ctlive_funds_loss_workitem_df_ext,SQL,DOWN,9,odps.SQL.298310743
maxcompute-table.cndata.adm_csn_lgt_mgteam_okr_snapshot_1d,maxcompute-table.cndata.adm_csn_lgt_mgteam_okr_1d,SQL,DOWN,9,"odps.SQL.263249691,odps.SQL.262203059"
maxcompute-table.cndata.adm_csn_lgt_mgteam_okr_snapshot_1d,maxcompute-table.cndata.sys_automv_9f56f7482caf7c33d695ecedcb750ae44882966ce357a0a30eaa21e2e2fe171a,SQL,DOWN,9,odps.SQL.263249691
maxcompute-table.cndata.adm_sys_dev_drop_list,maxcompute-table.cndata.adm_sys_dev_drop_list,SQL,DOWN,9,odps.SQL.4691254
maxcompute-table.cndata.adm_sys_dev_drop_list,maxcompute-table.cndata.adm_sys_dev_drop_list_cng,SQL,DOWN,9,odps.SQL.277835886
maxcompute-table.cndata.adm_sys_drop_list,maxcompute-table.cndata.adm_csn_dw_perf_eval_di,SQL,DOWN,9,odps.SQL.147595422
maxcompute-table.cndata.adm_sys_drop_list,maxcompute-table.cndata.adm_sys_drop_list,SQL,DOWN,9,odps.SQL.253383432
maxcompute-table.cndata.adm_sys_drop_list,maxcompute-table.cndata.adm_sys_drop_list_cng,SQL,DOWN,9,odps.SQL.276910436
maxcompute-table.cndata.sys_automv_9f56f7482caf7c33d695ecedcb750ae44882966ce357a0a30eaa21e2e2fe171a,maxcompute-table.cndata.adm_csn_lgt_mgteam_okr_1d,SQL,DOWN,9,odps.SQL.262203059
maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_1d,maxcompute-table.udap_meta.ads_rmd_govern_mitem_infl_1d,SQL,DOWN,9,odps.SQL.125217562
maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_1d,maxcompute-table.udap_meta.ads_rmd_govern_mitem_user_top_infl_1d,SQL,DOWN,9,odps.SQL.125247153
maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_1d,maxcompute-table.udap_meta.ads_rmd_govern_object_mitem_sample_infl_1d,SQL,DOWN,9,odps.SQL.125615976
maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_1d,maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_ext_1d,SQL,DOWN,9,"odps.SQL.117713692,odps.SQL.117719677"
maxcompute-table.dataworks_analyze.dws_dac_model_table_metrics_detail_nd,maxcompute-table.dataworks_analyze.dws_dac_asset_instance_metrics_all_detail_nd,SQL,DOWN,9,odps.SQL.245401133
maxcompute-table.dataworks_analyze.dws_dac_maxcompute_table_metrics_detail_nd,maxcompute-table.dataworks_analyze.dws_dac_asset_instance_metrics_all_detail_nd,SQL,DOWN,9,odps.SQL.245401133
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_41746_dwd_dg_dmc_table_di_safe_view,maxcompute-table.cn_middle_layer.v_dwd_dg_dmc_table_di_1775626716570_view,SQL,DOWN,9,odps.SQL.308542624
maxcompute-table.trip_service_core.dwd_fliggy_crm_meta_odps_dmc_table_di,maxcompute-table.trip_service_core.ads_fliggy_crm_search_table_knowledge_di,SQL,DOWN,9,odps.SQL.309418730
maxcompute-table.trip_service_core.dwd_fliggy_crm_meta_odps_dmc_table_di,maxcompute-table.trip_service_core.dwd_fliggy_crm_meta_odps_govern_node_base_df,SQL,DOWN,9,odps.SQL.309535091
maxcompute-table.dataworks_meta.dws_dac_model_table_metrics_detail_nd,maxcompute-table.dataworks_meta.dws_dac_asset_instance_metrics_all_detail_nd,SQL,DOWN,9,odps.SQL.262583679
maxcompute-table.dataworks_meta.dws_dac_maxcompute_table_metrics_detail_nd,maxcompute-table.dataworks_meta.dws_dac_asset_instance_metrics_all_detail_nd,SQL,DOWN,9,odps.SQL.262583679
