qualified_name,entity_guid,entity_type,name,database_name,owner
maxcompute-table.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260527,odps.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260527,odps-table,tmp_ads_ailabs_meta_node_table_relation_d_03_20260527,ailabsads,250264
maxcompute-table.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260528,odps.ailabsads.tmp_ads_ailabs_meta_node_table_relation_d_03_20260528,odps-table,tmp_ads_ailabs_meta_node_table_relation_d_03_20260528,ailabsads,
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260525,odps.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260525,odps-table,tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260525,ailabsads,076825
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260526,odps.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260526,odps-table,tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260526,ailabsads,076825
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260527,odps.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260527,odps-table,tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260527,ailabsads,076825
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260528,odps.ailabsads.tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260528,odps-table,tmp_ads_ailabs_mgov_business_split__odps_dataworks_v2_d_04_20260528,ailabsads,
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260525,odps.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260525,odps-table,tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260525,ailabsads,250264
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260526,odps.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260526,odps-table,tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260526,ailabsads,250264
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260527,odps.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260527,odps-table,tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260527,ailabsads,250264
maxcompute-table.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260528,odps.ailabsads.tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260528,odps-table,tmp_ads_ailabs_mgov_odps__node_output_notused_d_01_20260528,ailabsads,
maxcompute-table.aliyun_secaudit.mingye_temp_caigou_gpu_odps_table_child_auth,odps.aliyun_secaudit.mingye_temp_caigou_gpu_odps_table_child_auth,odps-table,mingye_temp_caigou_gpu_odps_table_child_auth,aliyun_secaudit,137557
maxcompute-table.idcops.gpu_odps_table_auth_info,odps.idcops.gpu_odps_table_auth_info,odps-table,gpu_odps_table_auth_info,idcops,164812
mysql-table.71562cd4a60ce20599c56b77d3150beb4e94aab0,71562cd4a60ce20599c56b77d3150beb4e94aab0,mysql-table,assets_effection,cbu_mydiff,
maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1751272766333_view,odps.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1751272766333_view,odps-table,v_dwd_dg_dmc_lineage_table_di_1751272766333_view,aliyun_asset_sep,274392
maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1772107257157_view,odps.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1772107257157_view,odps-table,v_dwd_dg_dmc_lineage_table_di_1772107257157_view,aliyun_asset_sep,137557
maxcompute-table.aliyun_middle_layer.v_dwd_dg_dmc_lineage_table_di_1743563509621_view,odps.aliyun_middle_layer.v_dwd_dg_dmc_lineage_table_di_1743563509621_view,odps-table,v_dwd_dg_dmc_lineage_table_di_1743563509621_view,aliyun_middle_layer,383216
maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1756964999709_view,odps.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1756964999709_view,odps-table,v_dwd_dg_dmc_lineage_table_di_1756964999709_view,aliyun_asset_sep,137557
maxcompute-table.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1773368049483_view,odps.aliyun_asset_sep.v_dwd_dg_dmc_lineage_table_di_1773368049483_view,odps-table,v_dwd_dg_dmc_lineage_table_di_1773368049483_view,aliyun_asset_sep,223769
maxcompute-table.aliyun_asset_sep.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_32_1731_view,odps.aliyun_asset_sep.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_32_1731_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_32_1731_view,aliyun_asset_sep,068309
maxcompute-table.aliyun_dw_cdm.dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view,odps.aliyun_dw_cdm.dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view,aliyun_dw_cdm,080391
maxcompute-table.aliyun_4_onecomp.v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view,odps.aliyun_4_onecomp.v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view,odps-table,v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view,aliyun_4_onecomp,383216
maxcompute-table.hm_ods.dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view,odps.hm_ods.dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view,hm_ods,244035
maxcompute-table.cbu_wireless_quality.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_15_3183_view,odps.cbu_wireless_quality.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_15_3183_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_15_3183_view,cbu_wireless_quality,
maxcompute-table.tmall_rec_algo.dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view,odps.tmall_rec_algo.dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view,tmall_rec_algo,322832
maxcompute-table.tb_cdsys.dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view,odps.tb_cdsys.dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view,tb_cdsys,453996
maxcompute-table.security_eco.dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view,odps.security_eco.dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view,security_eco,465450
maxcompute-table.one_plat.dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view,odps.one_plat.dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view,odps-table,dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view,one_plat,274091
maxcompute-table.dataworks_meta.ods_d_crawled_metadata_lineage,odps.dataworks_meta.ods_d_crawled_metadata_lineage,odps-table,ods_d_crawled_metadata_lineage,dataworks_meta,085416
mysql-table.6722aa0a4683646aee31c33bde4b5427023999fc,6722aa0a4683646aee31c33bde4b5427023999fc,mysql-table,base_meta_tmp_d_table_task_map,dw_metaservice,
elasticsearch-index.1bc29eaaeacbfde317f68a7f8407e3043542bccf,1bc29eaaeacbfde317f68a7f8407e3043542bccf,elasticsearch-index,dw_tenant_table_output_offline_inner_20260528,,
elasticsearch-index.4e3751008b8e1665c7e92fd9d368e9b272438bd1,4e3751008b8e1665c7e92fd9d368e9b272438bd1,elasticsearch-index,dw_tenant_table_output_offline_inner_20260527,,
maxcompute-table.cdo_meta.s_rpt_m_tenant_table_output,odps.cdo_meta.s_rpt_m_tenant_table_output,odps-table,s_rpt_m_tenant_table_output,cdo_meta,102205
maxcompute-table.isa_tb.dataworks_meta_rpt_m_tenant_table_output_v2_adex_2_21193_view,odps.isa_tb.dataworks_meta_rpt_m_tenant_table_output_v2_adex_2_21193_view,odps-table,dataworks_meta_rpt_m_tenant_table_output_v2_adex_2_21193_view,isa_tb,328741
maxcompute-table.alsc_ads.ads_alsc_data_aseets_govern_ads_table_info_ds,odps.alsc_ads.ads_alsc_data_aseets_govern_ads_table_info_ds,odps-table,ads_alsc_data_aseets_govern_ads_table_info_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_data_assets_governitem_board_daily_ds,odps.alsc_ads.ads_alsc_data_assets_governitem_board_daily_ds,odps-table,ads_alsc_data_assets_governitem_board_daily_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_meta_asset_dic_ods_child_model_ds,odps.alsc_ads.ads_alsc_meta_asset_dic_ods_child_model_ds,odps-table,ads_alsc_meta_asset_dic_ods_child_model_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_meta_baseline_fixdqc_df,odps.alsc_ads.ads_alsc_meta_baseline_fixdqc_df,odps-table,ads_alsc_meta_baseline_fixdqc_df,alsc_ads,525650
maxcompute-table.alsc_ads.ads_alsc_meta_baseline_operacenter_df,odps.alsc_ads.ads_alsc_meta_baseline_operacenter_df,odps-table,ads_alsc_meta_baseline_operacenter_df,alsc_ads,525650
maxcompute-table.alsc_ads.ads_alsc_meta_baseline_fixrelation_slaname_df,odps.alsc_ads.ads_alsc_meta_baseline_fixrelation_slaname_df,odps-table,ads_alsc_meta_baseline_fixrelation_slaname_df,alsc_ads,
maxcompute-table.alsc_ads.ads_alsc_data_assets_dic_standard_cdm_table_ds,odps.alsc_ads.ads_alsc_data_assets_dic_standard_cdm_table_ds,odps-table,ads_alsc_data_assets_dic_standard_cdm_table_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_kernel_cdm_table_ds,odps.alsc_ads.ads_alsc_data_assets_govern_kernel_cdm_table_ds,odps-table,ads_alsc_data_assets_govern_kernel_cdm_table_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_key_cloumn_type_monitor_ds,odps.alsc_ads.ads_alsc_data_assets_govern_key_cloumn_type_monitor_ds,odps-table,ads_alsc_data_assets_govern_key_cloumn_type_monitor_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_ocean_indicator_cover_info_ds,odps.alsc_ads.ads_alsc_data_assets_govern_ocean_indicator_cover_info_ds,odps-table,ads_alsc_data_assets_govern_ocean_indicator_cover_info_ds,alsc_ads,
maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_ods_cover_info_ds,odps.alsc_ads.ads_alsc_data_assets_govern_ods_cover_info_ds,odps-table,ads_alsc_data_assets_govern_ods_cover_info_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_meta_d2_faliure_detail_push_ds,odps.alsc_ads.ads_alsc_meta_d2_faliure_detail_push_ds,odps-table,ads_alsc_meta_d2_faliure_detail_push_ds,alsc_ads,314486
maxcompute-table.alsc_ads.ads_alsc_meta_dfd_homepage_stat_ds,odps.alsc_ads.ads_alsc_meta_dfd_homepage_stat_ds,odps-table,ads_alsc_meta_dfd_homepage_stat_ds,alsc_ads,
maxcompute-table.alsc_ads.ads_alsc_meta_dic_d2_faliure_detail_push_ds,odps.alsc_ads.ads_alsc_meta_dic_d2_faliure_detail_push_ds,odps-table,ads_alsc_meta_dic_d2_faliure_detail_push_ds,alsc_ads,314486
maxcompute-table.alsc_ads.ads_alsc_meta_emp_info_ds,odps.alsc_ads.ads_alsc_meta_emp_info_ds,odps-table,ads_alsc_meta_emp_info_ds,alsc_ads,161281
maxcompute-table.alsc_ads.ads_alsc_meta_newmodel_use_ds,odps.alsc_ads.ads_alsc_meta_newmodel_use_ds,odps-table,ads_alsc_meta_newmodel_use_ds,alsc_ads,161281
maxcompute-table.alsc_ads.ads_alsc_meta_ocean_lineage_odps_fbi_object_ds,odps.alsc_ads.ads_alsc_meta_ocean_lineage_odps_fbi_object_ds,odps-table,ads_alsc_meta_ocean_lineage_odps_fbi_object_ds,alsc_ads,508660
maxcompute-table.alsc_ads.ads_alsc_meta_table_ds,odps.alsc_ads.ads_alsc_meta_table_ds,odps-table,ads_alsc_meta_table_ds,alsc_ads,161281
maxcompute-table.alsc_ads.ads_alsc_meta_universe_mds_ds,odps.alsc_ads.ads_alsc_meta_universe_mds_ds,odps-table,ads_alsc_meta_universe_mds_ds,alsc_ads,
maxcompute-table.alsc_ads.ads_alsc_ocean_manage_mds_ds,odps.alsc_ads.ads_alsc_ocean_manage_mds_ds,odps-table,ads_alsc_ocean_manage_mds_ds,alsc_ads,
maxcompute-table.alsc_ads.ads_alsc_platform_kpi_dqcbefore_monitor_ds,odps.alsc_ads.ads_alsc_platform_kpi_dqcbefore_monitor_ds,odps-table,ads_alsc_platform_kpi_dqcbefore_monitor_ds,alsc_ads,257415
maxcompute-table.alsc_ads.ads_alsc_table_node_info_ds,odps.alsc_ads.ads_alsc_table_node_info_ds,odps-table,ads_alsc_table_node_info_ds,alsc_ads,376272
maxcompute-table.alsc_ads.ads_alsc_wentao_galaxy_test_ds,odps.alsc_ads.ads_alsc_wentao_galaxy_test_ds,odps-table,ads_alsc_wentao_galaxy_test_ds,alsc_ads,376272
maxcompute-table.alsc_ads.ads_ele_sc_services_kanban_baseline_overview_02_ds,odps.alsc_ads.ads_ele_sc_services_kanban_baseline_overview_02_ds,odps-table,ads_ele_sc_services_kanban_baseline_overview_02_ds,alsc_ads,345474
maxcompute-table.alsc_ads.tmp_ads_alsc_data_assets_govern_monitor_statistic_base,odps.alsc_ads.tmp_ads_alsc_data_assets_govern_monitor_statistic_base,odps-table,tmp_ads_alsc_data_assets_govern_monitor_statistic_base,alsc_ads,508660
maxcompute-table.alsc_cdm.dws_alsc_opera_owner_table_df,odps.alsc_cdm.dws_alsc_opera_owner_table_df,odps-table,dws_alsc_opera_owner_table_df,alsc_cdm,508660
maxcompute-table.alsc_saas_ads.ads_alsc_kry_opera_table_info_df,odps.alsc_saas_ads.ads_alsc_kry_opera_table_info_df,odps-table,ads_alsc_kry_opera_table_info_df,alsc_saas_ads,151939
maxcompute-table.alsc_tech.alsc_dqmax_quality_table_tool_cov,odps.alsc_tech.alsc_dqmax_quality_table_tool_cov,odps-table,alsc_dqmax_quality_table_tool_cov,alsc_tech,239422
maxcompute-table.alsc_tech.dwd_dqmax_high_risk_tables_dd,odps.alsc_tech.dwd_dqmax_high_risk_tables_dd,odps-table,dwd_dqmax_high_risk_tables_dd,alsc_tech,351480
maxcompute-table.alscsec_x.dws_6deth_compete_shop_quality_df,odps.alscsec_x.dws_6deth_compete_shop_quality_df,odps-table,dws_6deth_compete_shop_quality_df,alscsec_x,411262
maxcompute-table.kbads.ads_kb_rpt_data_govern_30_no_visit_ds,odps.kbads.ads_kb_rpt_data_govern_30_no_visit_ds,odps-table,ads_kb_rpt_data_govern_30_no_visit_ds,kbads,476000
maxcompute-table.kbads.ads_kb_rpt_meta_less_use_table_ds,odps.kbads.ads_kb_rpt_meta_less_use_table_ds,odps-table,ads_kb_rpt_meta_less_use_table_ds,kbads,476000
maxcompute-table.kbalgo.v_alsc_meta_dic_cdm_table_base_info,odps.kbalgo.v_alsc_meta_dic_cdm_table_base_info,odps-table,v_alsc_meta_dic_cdm_table_base_info,kbalgo,322787
maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_monitor_statistic_ds,odps.alsc_ads.ads_alsc_data_assets_govern_monitor_statistic_ds,odps-table,ads_alsc_data_assets_govern_monitor_statistic_ds,alsc_ads,508660
maxcompute-table.alsc_ads.tmp_ads_alsc_bih_columns_tree_cover_base_df_02,odps.alsc_ads.tmp_ads_alsc_bih_columns_tree_cover_base_df_02,odps-table,tmp_ads_alsc_bih_columns_tree_cover_base_df_02,alsc_ads,
maxcompute-table.alsc_ads.tmp_ads_alsc_bih_core_indicator_cover_detail_df_02,odps.alsc_ads.tmp_ads_alsc_bih_core_indicator_cover_detail_df_02,odps-table,tmp_ads_alsc_bih_core_indicator_cover_detail_df_02,alsc_ads,
maxcompute-table.alsc_iic_dw.dwd_alsc_meta_model_studio_model_column_info_df,odps.alsc_iic_dw.dwd_alsc_meta_model_studio_model_column_info_df,odps-table,dwd_alsc_meta_model_studio_model_column_info_df,alsc_iic_dw,339570
maxcompute-table.tbcdm.alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view,odps.tbcdm.alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view,odps-table,alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view,tbcdm,086413
maxcompute-table.eleme_ecodata_dist.elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view,odps.eleme_ecodata_dist.elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view,odps-table,elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view,eleme_ecodata_dist,339570
maxcompute-table.wl_dg.ads_tb_ctlive_cdm_okr_process_monitor_fy26_s1_1d,odps.wl_dg.ads_tb_ctlive_cdm_okr_process_monitor_fy26_s1_1d,odps-table,ads_tb_ctlive_cdm_okr_process_monitor_fy26_s1_1d,wl_dg,448400
maxcompute-table.wl_dg.ads_tb_ctlive_dtfuture_tuzhi_node_result_1d,odps.wl_dg.ads_tb_ctlive_dtfuture_tuzhi_node_result_1d,odps-table,ads_tb_ctlive_dtfuture_tuzhi_node_result_1d,wl_dg,
maxcompute-table.wl_dg.ads_tb_ctlive_dtfuture_cdm_performance_emp_fynr_1d,odps.wl_dg.ads_tb_ctlive_dtfuture_cdm_performance_emp_fynr_1d,odps-table,ads_tb_ctlive_dtfuture_cdm_performance_emp_fynr_1d,wl_dg,
maxcompute-table.wl_dg.dwd_tb_ctlive_funds_loss_workitem_df_ext,odps.wl_dg.dwd_tb_ctlive_funds_loss_workitem_df_ext,odps-table,dwd_tb_ctlive_funds_loss_workitem_df_ext,wl_dg,
maxcompute-table.cndata.adm_sys_dev_drop_list_cng,odps.cndata.adm_sys_dev_drop_list_cng,odps-table,adm_sys_dev_drop_list_cng,cndata,
maxcompute-table.cndata.adm_csn_dw_perf_eval_di,odps.cndata.adm_csn_dw_perf_eval_di,odps-table,adm_csn_dw_perf_eval_di,cndata,464325
maxcompute-table.cndata.adm_sys_drop_list_cng,odps.cndata.adm_sys_drop_list_cng,odps-table,adm_sys_drop_list_cng,cndata,
maxcompute-table.udap_meta.ads_rmd_govern_mitem_infl_1d,odps.udap_meta.ads_rmd_govern_mitem_infl_1d,odps-table,ads_rmd_govern_mitem_infl_1d,udap_meta,
maxcompute-table.udap_meta.ads_rmd_govern_mitem_user_top_infl_1d,odps.udap_meta.ads_rmd_govern_mitem_user_top_infl_1d,odps-table,ads_rmd_govern_mitem_user_top_infl_1d,udap_meta,
maxcompute-table.udap_meta.ads_rmd_govern_object_mitem_sample_infl_1d,odps.udap_meta.ads_rmd_govern_object_mitem_sample_infl_1d,odps-table,ads_rmd_govern_object_mitem_sample_infl_1d,udap_meta,
maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_ext_1d,odps.udap_meta.mds_rmd_govern_table_mitem_prod_ext_1d,odps-table,mds_rmd_govern_table_mitem_prod_ext_1d,udap_meta,
maxcompute-table.dataworks_analyze.dws_dac_asset_instance_metrics_all_detail_nd,odps.dataworks_analyze.dws_dac_asset_instance_metrics_all_detail_nd,odps-table,dws_dac_asset_instance_metrics_all_detail_nd,dataworks_analyze,084102
maxcompute-table.cn_middle_layer.v_dwd_dg_dmc_table_di_1775626716570_view,odps.cn_middle_layer.v_dwd_dg_dmc_table_di_1775626716570_view,odps-table,v_dwd_dg_dmc_table_di_1775626716570_view,cn_middle_layer,316926
maxcompute-table.trip_service_core.ads_fliggy_crm_search_table_knowledge_di,odps.trip_service_core.ads_fliggy_crm_search_table_knowledge_di,odps-table,ads_fliggy_crm_search_table_knowledge_di,trip_service_core,
maxcompute-table.trip_service_core.dwd_fliggy_crm_meta_odps_govern_node_base_df,odps.trip_service_core.dwd_fliggy_crm_meta_odps_govern_node_base_df,odps-table,dwd_fliggy_crm_meta_odps_govern_node_base_df,trip_service_core,316926
maxcompute-table.dataworks_meta.dws_dac_asset_instance_metrics_all_detail_nd,odps.dataworks_meta.dws_dac_asset_instance_metrics_all_detail_nd,odps-table,dws_dac_asset_instance_metrics_all_detail_nd,dataworks_meta,084102
maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_attached_white_list_flag_dg,odps.dw_data_governance.rpt_d_meta_calc_manage_item_attached_white_list_flag_dg,odps-table,rpt_d_meta_calc_manage_item_attached_white_list_flag_dg,dw_data_governance,050624
maxcompute-table.dw_data_governance.rpt_d_meta_table_score_dg,odps.dw_data_governance.rpt_d_meta_table_score_dg,odps-table,rpt_d_meta_table_score_dg,dw_data_governance,050624
maxcompute-table.dw_data_governance.tmp_calc_score_deduct_detail,odps.dw_data_governance.tmp_calc_score_deduct_detail,odps-table,tmp_calc_score_deduct_detail,dw_data_governance,050624
mysql-table.676652c3ffc51a214f0211584f30f17d585aed2c,676652c3ffc51a214f0211584f30f17d585aed2c,mysql-table,dt_bi_relation_statistics,data_governace,
