qualified_name,entity_guid,entity_type,name,database_name,owner
mysql-table.c27728ce1230070c84eb8325417956df40cbbd91,c27728ce1230070c84eb8325417956df40cbbd91,mysql-table,base_meta_table131,dw_metaservice_zb_sharding_0016,
mysql-table.c303a6a327b337f3bec65b3021fe8c56ccb4399d,c303a6a327b337f3bec65b3021fe8c56ccb4399d,mysql-table,base_meta_table142,dw_metaservice_zb_sharding_0017,
mysql-table.c357590362bcf0ca8a596d99cf1f0f0d1478b50c,c357590362bcf0ca8a596d99cf1f0f0d1478b50c,mysql-table,base_meta_table206,dw_metaservice_zb_sharding_0025,
mysql-table.c3853aea3c7951f55a32d6dcbf81a269ae402cb0,c3853aea3c7951f55a32d6dcbf81a269ae402cb0,mysql-table,base_meta_table038,dw_metaservice_zb_sharding_0004,
mysql-table.c5320242dc38660a4a215ce0d3f46fa33df6310d,c5320242dc38660a4a215ce0d3f46fa33df6310d,mysql-table,base_meta_table078,dw_metaservice_zb_sharding_0009,
mysql-table.c845e29a472f846dda36a10550ebadc63c029516,c845e29a472f846dda36a10550ebadc63c029516,mysql-table,base_meta_table153,dw_metaservice_zb_sharding_0019,
mysql-table.ca967f3b3ef1a2cbd6e2e9dbe75faa3aef3ec13f,ca967f3b3ef1a2cbd6e2e9dbe75faa3aef3ec13f,mysql-table,base_meta_table083,dw_metaservice_zb_sharding_0010,
mysql-table.cacfd86fb1a047ed72533f1a0a915658b937a420,cacfd86fb1a047ed72533f1a0a915658b937a420,mysql-table,base_meta_table198,dw_metaservice_zb_sharding_0024,
mysql-table.cadb96f636557c62bb1428aaf0c8c874c31fbf30,cadb96f636557c62bb1428aaf0c8c874c31fbf30,mysql-table,base_meta_table233,dw_metaservice_zb_sharding_0029,
mysql-table.cb077a635374e42188bbcd3fee6ba4cb02068eef,cb077a635374e42188bbcd3fee6ba4cb02068eef,mysql-table,base_meta_table022,dw_metaservice_zb_sharding_0002,
mysql-table.cb4a56ffac0d8834d7faccefb33b05ec42df6907,cb4a56ffac0d8834d7faccefb33b05ec42df6907,mysql-table,base_meta_table006,dw_metaservice_zb_sharding_0000,
mysql-table.cc40fe8dfd00264cfca177f37fc0bbb34649fd89,cc40fe8dfd00264cfca177f37fc0bbb34649fd89,mysql-table,base_meta_table055,dw_metaservice_zb_sharding_0006,
mysql-table.cf0dfc002d97120eb32c92672c8db4ed4a75d24d,cf0dfc002d97120eb32c92672c8db4ed4a75d24d,mysql-table,base_meta_table084,dw_metaservice_zb_sharding_0010,
mysql-table.cfa1a54398a17d5f95b54cca5f75a749f703b410,cfa1a54398a17d5f95b54cca5f75a749f703b410,mysql-table,base_meta_table092,dw_metaservice_zb_sharding_0011,
mysql-table.cfffaf86f1f0a47a80d4a3d787aa3ef0487680d8,cfffaf86f1f0a47a80d4a3d787aa3ef0487680d8,mysql-table,base_meta_table070,dw_metaservice_zb_sharding_0008,
mysql-table.d05a25471830783248b716c2987ed0f8e6d89cdf,d05a25471830783248b716c2987ed0f8e6d89cdf,mysql-table,base_meta_table011,dw_metaservice_zb_sharding_0001,
mysql-table.d0c83de795ed9e3ddfd04f1b3c04804012bf214b,d0c83de795ed9e3ddfd04f1b3c04804012bf214b,mysql-table,base_meta_table196,dw_metaservice_zb_sharding_0024,
mysql-table.d118e69a6117209ed8a5e1b1e99cbe2f3cca99a1,d118e69a6117209ed8a5e1b1e99cbe2f3cca99a1,mysql-table,base_meta_table091,dw_metaservice_zb_sharding_0011,
mysql-table.d185c05c7db122e45ce1055a5f5dced8f7c616f0,d185c05c7db122e45ce1055a5f5dced8f7c616f0,mysql-table,base_meta_table195,dw_metaservice_zb_sharding_0024,
mysql-table.d44b9fc70bbfa031b9ce2a7549cccab6ca3ceb67,d44b9fc70bbfa031b9ce2a7549cccab6ca3ceb67,mysql-table,base_meta_table034,dw_metaservice_zb_sharding_0004,
mysql-table.d63d6bde7ed508d24ddd7852e96867eecf525954,d63d6bde7ed508d24ddd7852e96867eecf525954,mysql-table,base_meta_table243,dw_metaservice_zb_sharding_0030,
mysql-table.d679692e3c5936a9542504f7940681750dcc7b75,d679692e3c5936a9542504f7940681750dcc7b75,mysql-table,base_meta_table050,dw_metaservice_zb_sharding_0006,
mysql-table.d85d9f0e474b4288fe4a9df9b1e7420bfc717fe8,d85d9f0e474b4288fe4a9df9b1e7420bfc717fe8,mysql-table,base_meta_table212,dw_metaservice_zb_sharding_0026,
mysql-table.da19995a12b95d127e857aece821c87403343edf,da19995a12b95d127e857aece821c87403343edf,mysql-table,base_meta_table026,dw_metaservice_zb_sharding_0003,
mysql-table.db41b15320d669c92cb7e538627d4de1cfca159c,db41b15320d669c92cb7e538627d4de1cfca159c,mysql-table,base_meta_table157,dw_metaservice_zb_sharding_0019,
mysql-table.dc5c6a4e00b740f5a553b348d5f10d30246c3476,dc5c6a4e00b740f5a553b348d5f10d30246c3476,mysql-table,base_meta_table002,dw_metaservice_zb_sharding_0000,
mysql-table.dc8809ec7081c8f6fb071b921cde2846552a8dce,dc8809ec7081c8f6fb071b921cde2846552a8dce,mysql-table,base_meta_table021,dw_metaservice_zb_sharding_0002,
mysql-table.dca56a7a3f16b43b02f0ceb72ff77e881870264f,dca56a7a3f16b43b02f0ceb72ff77e881870264f,mysql-table,base_meta_table244,dw_metaservice_zb_sharding_0030,
mysql-table.dd79806be8253d8d79532784b6c3164a89d1b777,dd79806be8253d8d79532784b6c3164a89d1b777,mysql-table,base_meta_table228,dw_metaservice_zb_sharding_0028,
mysql-table.de2d5b6efe6699fb9ef97029343ea362f9dea6c5,de2d5b6efe6699fb9ef97029343ea362f9dea6c5,mysql-table,base_meta_table024,dw_metaservice_zb_sharding_0003,
mysql-table.e44ce4ce1d4e124ef6f6c4956839d10d6715d47d,e44ce4ce1d4e124ef6f6c4956839d10d6715d47d,mysql-table,base_meta_table225,dw_metaservice_zb_sharding_0028,
mysql-table.e488321327270bf138bbe203825c3cbbdeed543b,e488321327270bf138bbe203825c3cbbdeed543b,mysql-table,base_meta_table039,dw_metaservice_zb_sharding_0004,
mysql-table.e60963550b5a97c5c500bcffc935bb12f8956900,e60963550b5a97c5c500bcffc935bb12f8956900,mysql-table,base_meta_table079,dw_metaservice_zb_sharding_0009,
mysql-table.e616cabd1529ad1a0596def53b15e52f89720b82,e616cabd1529ad1a0596def53b15e52f89720b82,mysql-table,base_meta_table068,dw_metaservice_zb_sharding_0008,
mysql-table.e68c50844e09c1c2814b58923527693da6c08b1c,e68c50844e09c1c2814b58923527693da6c08b1c,mysql-table,base_meta_table197,dw_metaservice_zb_sharding_0024,
mysql-table.e8347acd37129d2224df03548f15e16205fcc076,e8347acd37129d2224df03548f15e16205fcc076,mysql-table,base_meta_table047,dw_metaservice_zb_sharding_0005,
mysql-table.e8cdfe8b2f454a38a8d385cc3e17043ad799a31c,e8cdfe8b2f454a38a8d385cc3e17043ad799a31c,mysql-table,base_meta_table113,dw_metaservice_zb_sharding_0014,
mysql-table.e91a7c0767260beaed889c733c13aa6df0cd569b,e91a7c0767260beaed889c733c13aa6df0cd569b,mysql-table,base_meta_table250,dw_metaservice_zb_sharding_0031,
mysql-table.ec2db0bcd9157fd12adb2a5c13f06b4e80f9f9a2,ec2db0bcd9157fd12adb2a5c13f06b4e80f9f9a2,mysql-table,base_meta_table076,dw_metaservice_zb_sharding_0009,
mysql-table.eccaa7c59ff2eb96c4736ae529e23e1bc70a4fc2,eccaa7c59ff2eb96c4736ae529e23e1bc70a4fc2,mysql-table,base_meta_table099,dw_metaservice_zb_sharding_0012,
mysql-table.ece3cc85af263e2973927a5fe7aa54dc291cc875,ece3cc85af263e2973927a5fe7aa54dc291cc875,mysql-table,base_meta_table209,dw_metaservice_zb_sharding_0026,
mysql-table.edb22c473cbf36870a22e9a9e82341eb945bfd7b,edb22c473cbf36870a22e9a9e82341eb945bfd7b,mysql-table,base_meta_table222,dw_metaservice_zb_sharding_0027,
mysql-table.ee4812a12e920e285797a3df97dfe2cef2468dd6,ee4812a12e920e285797a3df97dfe2cef2468dd6,mysql-table,base_meta_table030,dw_metaservice_zb_sharding_0003,
mysql-table.f05ea4644fe62a0835cfc15f2610f9711c9b9afc,f05ea4644fe62a0835cfc15f2610f9711c9b9afc,mysql-table,base_meta_table033,dw_metaservice_zb_sharding_0004,
mysql-table.f0a1951915d856483b37f01de2701846ea0d2e81,f0a1951915d856483b37f01de2701846ea0d2e81,mysql-table,base_meta_table056,dw_metaservice_zb_sharding_0007,
mysql-table.f11a12abc26ef851e521692584c12fda145183b7,f11a12abc26ef851e521692584c12fda145183b7,mysql-table,base_meta_table144,dw_metaservice_zb_sharding_0018,
mysql-table.f2fc5f8fc00af6541379236322f8fe4252081bfb,f2fc5f8fc00af6541379236322f8fe4252081bfb,mysql-table,base_meta_table016,dw_metaservice_zb_sharding_0002,
mysql-table.f31a16a92db451a558b1f29756b3e695d45e45b3,f31a16a92db451a558b1f29756b3e695d45e45b3,mysql-table,base_meta_table156,dw_metaservice_zb_sharding_0019,
mysql-table.f437b4471ab03514ff82722b3d42943ea6eb8b3b,f437b4471ab03514ff82722b3d42943ea6eb8b3b,mysql-table,base_meta_table208,dw_metaservice_zb_sharding_0026,
mysql-table.f58995dbb6cb696d89b49a65924b56dcdb88d8b6,f58995dbb6cb696d89b49a65924b56dcdb88d8b6,mysql-table,base_meta_table141,dw_metaservice_zb_sharding_0017,
mysql-table.f60777c4144c484bdc4d4cde2f05abb3a795e8ff,f60777c4144c484bdc4d4cde2f05abb3a795e8ff,mysql-table,base_meta_table124,dw_metaservice_zb_sharding_0015,
mysql-table.f6273d14c0fd4708f1bc42c4790b098edde400e4,f6273d14c0fd4708f1bc42c4790b098edde400e4,mysql-table,base_meta_table215,dw_metaservice_zb_sharding_0026,
mysql-table.f64388f2ca30cafed5568025f17cefc07aa5e692,f64388f2ca30cafed5568025f17cefc07aa5e692,mysql-table,base_meta_table046,dw_metaservice_zb_sharding_0005,
mysql-table.f70922fe4ad17e835aab47993ca506bb44919c71,f70922fe4ad17e835aab47993ca506bb44919c71,mysql-table,base_meta_table052,dw_metaservice_zb_sharding_0006,
mysql-table.f7c0c4d896515877f2082ad56ab7feeef7efe4b0,f7c0c4d896515877f2082ad56ab7feeef7efe4b0,mysql-table,base_meta_table025,dw_metaservice_zb_sharding_0003,
mysql-table.fb4d5a2334cd1e9cf47e41b04aea6c7d37dbe782,fb4d5a2334cd1e9cf47e41b04aea6c7d37dbe782,mysql-table,base_meta_table216,dw_metaservice_zb_sharding_0027,
mysql-table.fb9fbe83a10029af0d8c08f009047e45978c24ef,fb9fbe83a10029af0d8c08f009047e45978c24ef,mysql-table,base_meta_table252,dw_metaservice_zb_sharding_0031,
mysql-table.fd9329a4ed2dd27ed466341feea6b159e73c4479,fd9329a4ed2dd27ed466341feea6b159e73c4479,mysql-table,base_meta_table044,dw_metaservice_zb_sharding_0005,
mysql-table.fe4cd814460ba537cef37d67731466a90f8a9654,fe4cd814460ba537cef37d67731466a90f8a9654,mysql-table,base_meta_table174,dw_metaservice_zb_sharding_0021,
mysql-table.fe6e3d7dba216d49987ea2374f0bb176092d7a00,fe6e3d7dba216d49987ea2374f0bb176092d7a00,mysql-table,base_meta_table134,dw_metaservice_zb_sharding_0016,
mysql-table.fecd170f8797bfdb70446bfa08d0590dc739a007,fecd170f8797bfdb70446bfa08d0590dc739a007,mysql-table,base_meta_table069,dw_metaservice_zb_sharding_0008,
mysql-table.fefd8c29be4b9b32c273bee22bc6713406dab553,fefd8c29be4b9b32c273bee22bc6713406dab553,mysql-table,base_meta_table251,dw_metaservice_zb_sharding_0031,
mysql-table.fff22266248dd1f97f93079c817bc6c964f917c3,fff22266248dd1f97f93079c817bc6c964f917c3,mysql-table,base_meta_table248,dw_metaservice_zb_sharding_0031,
maxcompute-table.dataworks_meta.ods_d_base_meta_table_label,odps.dataworks_meta.ods_d_base_meta_table_label,odps-table,ods_d_base_meta_table_label,dataworks_meta,085416
maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,odps.cdo_meta.ads_mc_dim_tables_and_views,odps-table,ads_mc_dim_tables_and_views,cdo_meta,102205
maxcompute-table.cdo_meta.dim_odps_project_info,odps.cdo_meta.dim_odps_project_info,odps-table,dim_odps_project_info,cdo_meta,102205
maxcompute-table.dataworks_meta.dim_black_hole_odps_project,odps.dataworks_meta.dim_black_hole_odps_project,odps-table,dim_black_hole_odps_project,dataworks_meta,149944
mysql-table.32099222a12730acd133c4e328325f82da3854a3,32099222a12730acd133c4e328325f82da3854a3,mysql-table,base_user_info,oxs_base_biz_tenant,
mysql-table.7596f7960094db929eac28421399f762f090f616,7596f7960094db929eac28421399f762f090f616,mysql-table,base_user_info,cdo_auth,
mysql-table.e8ffbd81b70c43029ad3b1ef08c96a8dcc7d50f8,e8ffbd81b70c43029ad3b1ef08c96a8dcc7d50f8,mysql-table,base_user_info,oxs_base_biz_tenant,
maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,odps.cdo_meta.mc_dim_tables_and_views_columns,odps-table,mc_dim_tables_and_views_columns,cdo_meta,102205
maxcompute-table.cdo_meta.ms_column,odps.cdo_meta.ms_column,odps-table,ms_column,cdo_meta,149944
maxcompute-table.dataworks_analyze.dwd_model_engine_online_model_column_reference_df,odps.dataworks_analyze.dwd_model_engine_online_model_column_reference_df,odps-table,dwd_model_engine_online_model_column_reference_df,dataworks_analyze,037888
maxcompute-table.dataworks_meta.dwd_dg_model_dim_online_model_table_df,odps.dataworks_meta.dwd_dg_model_dim_online_model_table_df,odps-table,dwd_dg_model_dim_online_model_table_df,dataworks_meta,370260
elasticsearch-index.74a1d2b8c7095e487d93611db0b5f64996cfbfe3,74a1d2b8c7095e487d93611db0b5f64996cfbfe3,elasticsearch-index,dw_maxcompute_tables,,
maxcompute-table.dataworks_analyze.rpt_d_odps_table_user_read_detail,odps.dataworks_analyze.rpt_d_odps_table_user_read_detail,odps-table,rpt_d_odps_table_user_read_detail,dataworks_analyze,085416
maxcompute-table.dataworks_app_feature.ods_tag_info_dg,odps.dataworks_app_feature.ods_tag_info_dg,odps-table,ods_tag_info_dg,dataworks_app_feature,140156
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,odps.dw_data_governance.calc_table_score_deduct_detail,odps-table,calc_table_score_deduct_detail,dw_data_governance,140156
maxcompute-table.dw_data_governance.dwd_dt_tag_asset_lineage_all_for_tag_dg,odps.dw_data_governance.dwd_dt_tag_asset_lineage_all_for_tag_dg,odps-table,dwd_dt_tag_asset_lineage_all_for_tag_dg,dw_data_governance,452029
maxcompute-table.dw_data_governance.dwd_schema_standard_table_info_dg,odps.dw_data_governance.dwd_schema_standard_table_info_dg,odps-table,dwd_schema_standard_table_info_dg,dw_data_governance,140156
maxcompute-table.dataworks_meta.dim_dg_dmc_album_df,odps.dataworks_meta.dim_dg_dmc_album_df,odps-table,dim_dg_dmc_album_df,dataworks_meta,149944
maxcompute-table.dataworks_meta.s_base_meta_album_category,odps.dataworks_meta.s_base_meta_album_category,odps-table,s_base_meta_album_category,dataworks_meta,149944
maxcompute-table.dataworks_meta.s_base_meta_album_category_relation,odps.dataworks_meta.s_base_meta_album_category_relation,odps-table,s_base_meta_album_category_relation,dataworks_meta,149944
mysql-table.ab9826744c37f808a05c99171d4c3fd1a581c5fb,ab9826744c37f808a05c99171d4c3fd1a581c5fb,mysql-table,base_meta_entity_classification,dw_metaservice,
mysql-table.8f02ae29c468ccb171eb6b31d7451861abc7d76e,8f02ae29c468ccb171eb6b31d7451861abc7d76e,mysql-table,base_meta_album_entity_relation,dw_metaservice,
maxcompute-table.dw_data_governance.ods_d_dqc_entity,odps.dw_data_governance.ods_d_dqc_entity,odps-table,ods_d_dqc_entity,dw_data_governance,050624
maxcompute-table.dw_data_governance.ods_d_dqc_entity_node_mapping,odps.dw_data_governance.ods_d_dqc_entity_node_mapping,odps-table,ods_d_dqc_entity_node_mapping,dw_data_governance,068198
maxcompute-table.dw_data_governance.ods_d_dqc_open_entity_follower,odps.dw_data_governance.ods_d_dqc_open_entity_follower,odps-table,ods_d_dqc_open_entity_follower,dw_data_governance,068198
maxcompute-table.dw_data_governance.ods_d_dqc_rule,odps.dw_data_governance.ods_d_dqc_rule,odps-table,ods_d_dqc_rule,dw_data_governance,050624
maxcompute-table.dw_data_governance.ods_d_dqc_rule_check,odps.dw_data_governance.ods_d_dqc_rule_check,odps-table,ods_d_dqc_rule_check,dw_data_governance,050624
maxcompute-table.cdo_meta.m1_odps_fuxi_job,odps.cdo_meta.m1_odps_fuxi_job,odps-table,m1_odps_fuxi_job,cdo_meta,102205
maxcompute-table.cdo_meta.outside_m_task,odps.cdo_meta.outside_m_task,odps-table,outside_m_task,cdo_meta,102205
maxcompute-table.cdo_meta.s_m_instance,odps.cdo_meta.s_m_instance,odps-table,s_m_instance,cdo_meta,102205
maxcompute-table.cdo_meta.s_m_project,odps.cdo_meta.s_m_project,odps-table,s_m_project,cdo_meta,102205
maxcompute-table.cdo_meta.s_m_task,odps.cdo_meta.s_m_task,odps-table,s_m_task,cdo_meta,102205
maxcompute-table.onemeta.dim_meta_pub_aliyun_account,odps.onemeta.dim_meta_pub_aliyun_account,odps-table,dim_meta_pub_aliyun_account,onemeta,102205
maxcompute-table.data_sec.dwd_cross_control_data_backup_table_area_1d,odps.data_sec.dwd_cross_control_data_backup_table_area_1d,odps-table,dwd_cross_control_data_backup_table_area_1d,data_sec,224825
maxcompute-table.dataworks_analyze.m_column_lineage_private_domains,odps.dataworks_analyze.m_column_lineage_private_domains,odps-table,m_column_lineage_private_domains,dataworks_analyze,085416
maxcompute-table.dataworks_analyze.m_table_lineage_private_domains,odps.dataworks_analyze.m_table_lineage_private_domains,odps-table,m_table_lineage_private_domains,dataworks_analyze,085416
maxcompute-table.meta.s_odps_lineage_info_log,odps.meta.s_odps_lineage_info_log,odps-table,s_odps_lineage_info_log,meta,131315
maxcompute-table.meta.m_task,odps.meta.m_task,odps-table,m_task,meta,131315
maxcompute-table.cdo_boss.onemeta_dim_odps_project_ext,odps.cdo_boss.onemeta_dim_odps_project_ext,odps-table,onemeta_dim_odps_project_ext,cdo_boss,102205
maxcompute-table.dataworks_meta.ods_base_project,odps.dataworks_meta.ods_base_project,odps-table,ods_base_project,dataworks_meta,140313
maxcompute-table.cdo_meta.cuc_user_mapping,odps.cdo_meta.cuc_user_mapping,odps-table,cuc_user_mapping,cdo_meta,102205
maxcompute-table.cdo_meta.m1_odps_table_merge,odps.cdo_meta.m1_odps_table_merge,odps-table,m1_odps_table_merge,cdo_meta,102205
maxcompute-table.cdo_meta.m1_odps_table_only_meter,odps.cdo_meta.m1_odps_table_only_meter,odps-table,m1_odps_table_only_meter,cdo_meta,102205
maxcompute-table.cdo_meta.project_owner_repair,odps.cdo_meta.project_owner_repair,odps-table,project_owner_repair,cdo_meta,102205
maxcompute-table.res_dg_service.dwd_odps_bill_dtl_di,odps.res_dg_service.dwd_odps_bill_dtl_di,odps-table,dwd_odps_bill_dtl_di,res_dg_service,078219
maxcompute-table.res_dg_service.dwd_odps_trd_ord_itm_df,odps.res_dg_service.dwd_odps_trd_ord_itm_df,odps-table,dwd_odps_trd_ord_itm_df,res_dg_service,078219
maxcompute-table.res_dg_service.dws_odps_trd_org_bu_quota_1d,odps.res_dg_service.dws_odps_trd_org_bu_quota_1d,odps-table,dws_odps_trd_org_bu_quota_1d,res_dg_service,078219
maxcompute-table.res_dg_service.dws_odps_use_project_cu_mtr_1d,odps.res_dg_service.dws_odps_use_project_cu_mtr_1d,odps-table,dws_odps_use_project_cu_mtr_1d,res_dg_service,078219
maxcompute-table.res_dg_service.tmp_dim_pub_bu_org_map_1,odps.res_dg_service.tmp_dim_pub_bu_org_map_1,odps-table,tmp_dim_pub_bu_org_map_1,res_dg_service,078219
maxcompute-table.res_dg_service.tmp_dim_pub_bu_org_map_3,odps.res_dg_service.tmp_dim_pub_bu_org_map_3,odps-table,tmp_dim_pub_bu_org_map_3,res_dg_service,078219
maxcompute-table.res_dg_service.tmp_dim_pub_bu_org_map_4,odps.res_dg_service.tmp_dim_pub_bu_org_map_4,odps-table,tmp_dim_pub_bu_org_map_4,res_dg_service,078219
maxcompute-table.res_dg_service.tmp_dim_pub_bu_org_map_6,odps.res_dg_service.tmp_dim_pub_bu_org_map_6,odps-table,tmp_dim_pub_bu_org_map_6,res_dg_service,078219
maxcompute-table.res_eff_cdm.dim_re_cost_organization_full_info,odps.res_eff_cdm.dim_re_cost_organization_full_info,odps-table,dim_re_cost_organization_full_info,res_eff_cdm,176818
maxcompute-table.res_eff_cdm.dim_re_cost_organization_info,odps.res_eff_cdm.dim_re_cost_organization_info,odps-table,dim_re_cost_organization_info,res_eff_cdm,106341
maxcompute-table.res_eff_cdm.dim_re_hr_dept_info,odps.res_eff_cdm.dim_re_hr_dept_info,odps-table,dim_re_hr_dept_info,res_eff_cdm,176818
maxcompute-table.dataworks_meta.dwd_d_retained_metadata_lineage,odps.dataworks_meta.dwd_d_retained_metadata_lineage,odps-table,dwd_d_retained_metadata_lineage,dataworks_meta,085416
maxcompute-table.cdo_meta.m1_odps_checkpermission_input_output,odps.cdo_meta.m1_odps_checkpermission_input_output,odps-table,m1_odps_checkpermission_input_output,cdo_meta,102205
maxcompute-table.cdo_meta.ods_phoenix_app_config,odps.cdo_meta.ods_phoenix_app_config,odps-table,ods_phoenix_app_config,cdo_meta,
maxcompute-table.cdo_meta.odps_health_check_whiltelist,odps.cdo_meta.odps_health_check_whiltelist,odps-table,odps_health_check_whiltelist,cdo_meta,102205
maxcompute-table.cdo_meta.ods_odps_table_storage_white_list,odps.cdo_meta.ods_odps_table_storage_white_list,odps-table,ods_odps_table_storage_white_list,cdo_meta,102205
mysql-table.d4511243aceff1e449fe7e261f318bc1df7cd1d2,d4511243aceff1e449fe7e261f318bc1df7cd1d2,mysql-table,dqc_entity,new_dqcdb,
maxcompute-table.cdo_meta.m_dw_odps_table_record,odps.cdo_meta.m_dw_odps_table_record,odps-table,m_dw_odps_table_record,cdo_meta,102205
maxcompute-table.cdo_meta.m1_odps_tunnel_download_log,odps.cdo_meta.m1_odps_tunnel_download_log,odps-table,m1_odps_tunnel_download_log,cdo_meta,102205
maxcompute-table.cdo_meta.m_dw_dsc_daily_log,odps.cdo_meta.m_dw_dsc_daily_log,odps-table,m_dw_dsc_daily_log,cdo_meta,102205
maxcompute-table.cdo_meta.m_ods_s_phoenix_node_output,odps.cdo_meta.m_ods_s_phoenix_node_output,odps-table,m_ods_s_phoenix_node_output,cdo_meta,102205
maxcompute-table.cdo_meta.temp_dsc_relation_with_skynet_32d,odps.cdo_meta.temp_dsc_relation_with_skynet_32d,odps-table,temp_dsc_relation_with_skynet_32d,cdo_meta,102205
maxcompute-table.cdo_meta.s_m_column,odps.cdo_meta.s_m_column,odps-table,s_m_column,cdo_meta,102205
maxcompute-table.cdo_meta.temp_not_ods_table,odps.cdo_meta.temp_not_ods_table,odps-table,temp_not_ods_table,cdo_meta,102205
maxcompute-table.cdo_meta.temp_odps_table_ods_label,odps.cdo_meta.temp_odps_table_ods_label,odps-table,temp_odps_table_ods_label,cdo_meta,102205
maxcompute-table.cdo_meta.m_dw_odps_table_extra_info,odps.cdo_meta.m_dw_odps_table_extra_info,odps-table,m_dw_odps_table_extra_info,cdo_meta,102205
maxcompute-table.onemeta.mid_dim_meta_do_table_owner_last,odps.onemeta.mid_dim_meta_do_table_owner_last,odps-table,mid_dim_meta_do_table_owner_last,onemeta,102205
mysql-table.0ed46424ab43e70aebd3e0f2b274473207262c11,0ed46424ab43e70aebd3e0f2b274473207262c11,mysql-table,meta_archive,cdo_aslan,
maxcompute-table.cdo_meta.m_dw_access_in_7_33_93_days,odps.cdo_meta.m_dw_access_in_7_33_93_days,odps-table,m_dw_access_in_7_33_93_days,cdo_meta,102205
maxcompute-table.meta.s_kp_user_map,odps.meta.s_kp_user_map,odps-table,s_kp_user_map,meta,
maxcompute-table.meta.t_resource,odps.meta.t_resource,odps-table,t_resource,meta,
maxcompute-table.onemeta.dim_meta_do_table_access_odps_1d,odps.onemeta.dim_meta_do_table_access_odps_1d,odps-table,dim_meta_do_table_access_odps_1d,onemeta,102205
maxcompute-table.udap_meta.mds_rmd_govern_table_detail_1d,odps.udap_meta.mds_rmd_govern_table_detail_1d,odps-table,mds_rmd_govern_table_detail_1d,udap_meta,
maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_ext_1d,odps.udap_meta.mds_rmd_govern_table_mitem_prod_ext_1d,odps-table,mds_rmd_govern_table_mitem_prod_ext_1d,udap_meta,
maxcompute-table.cdo_meta.grip_m_flow_object_filter,odps.cdo_meta.grip_m_flow_object_filter,odps-table,grip_m_flow_object_filter,cdo_meta,083671
maxcompute-table.cdo_meta.meta_parse_js_input_output,odps.cdo_meta.meta_parse_js_input_output,odps-table,meta_parse_js_input_output,cdo_meta,102205
maxcompute-table.cdo_meta.meta_parse_source_xml_result,odps.cdo_meta.meta_parse_source_xml_result,odps-table,meta_parse_source_xml_result,cdo_meta,102205
maxcompute-table.cdo_meta.dim_odps_product_account,odps.cdo_meta.dim_odps_product_account,odps-table,dim_odps_product_account,cdo_meta,102205
maxcompute-table.cdo_meta.m_ods_s_phoenix_task_inst,odps.cdo_meta.m_ods_s_phoenix_task_inst,odps-table,m_ods_s_phoenix_task_inst,cdo_meta,102205
maxcompute-table.cdo_meta.m_dw_skynet_real_type,odps.cdo_meta.m_dw_skynet_real_type,odps-table,m_dw_skynet_real_type,cdo_meta,102205
mysql-table.979993c170ff50c4cc8f13f38074ba4d10b029f8,979993c170ff50c4cc8f13f38074ba4d10b029f8,mysql-table,base_meta_op_log,dw_metaservice,
mysql-table.2134be84aa1988e426e4d77c4ec33faef71aed0e,2134be84aa1988e426e4d77c4ec33faef71aed0e,mysql-table,base_meta_category_table_relation,dw_metaservice,
maxcompute-table.cdo_new_webbi.ods_hrmd_emp_org_nature_df,odps.cdo_new_webbi.ods_hrmd_emp_org_nature_df,odps-table,ods_hrmd_emp_org_nature_df,cdo_new_webbi,453395
maxcompute-table.xxpt_cdm_dw.dim_is_emp_jobsys_group,odps.xxpt_cdm_dw.dim_is_emp_jobsys_group,odps-table,dim_is_emp_jobsys_group,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dim_is_hr_bu_info,odps.xxpt_cdm_dw.dim_is_hr_bu_info,odps-table,dim_is_hr_bu_info,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dim_is_hr_company,odps.xxpt_cdm_dw.dim_is_hr_company,odps-table,dim_is_hr_company,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dim_is_hr_dept_rptl_path,odps.xxpt_cdm_dw.dim_is_hr_dept_rptl_path,odps-table,dim_is_hr_dept_rptl_path,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dim_is_hr_grade,odps.xxpt_cdm_dw.dim_is_hr_grade,odps-table,dim_is_hr_grade,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dim_pub_emp_public_code,odps.xxpt_cdm_dw.dim_pub_emp_public_code,odps-table,dim_pub_emp_public_code,xxpt_cdm_dw,104464
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_dept_change_his_df,odps.xxpt_cdm_dw.dwd_is_hr_dept_change_his_df,odps-table,dwd_is_hr_dept_change_his_df,xxpt_cdm_dw,453395
maxcompute-table.cdo_new_webbi.ods_hrmd_emp_employee_df,odps.cdo_new_webbi.ods_hrmd_emp_employee_df,odps-table,ods_hrmd_emp_employee_df,cdo_new_webbi,104464
